"","TimeStampEpoch","Symbol","OrderPrice"
"17404",1673015444231462144,"MSBQE",46
"17405",1673015444231472384,"SXUH7",61.78
"17406",1673015444231972864,"JU3VN",58.73
"17407",1673015444232235520,"J2ZVG",116.91
"17408",1673015444232310272,"1NTNT",14.68
"17409",1673015444232333056,"R6NO3",54.54
"17410",1673015444232518656,"MSBQE",46.1
"17411",1673015444232527360,"SXUH7",61.9
"17412",1673015444232700416,"SXUH7",53.65
"17413",1673015444232741376,"MSBQE",38.41
"17414",1673015444233027840,"MSBQE",18.44
"17415",1673015444233304320,"Z5HII",49.2
"17416",1673015444233325056,"SXUH7",26.82
"17417",1673015444233442304,"Z5HII",245.81
"17418",1673015444233728256,"J2ZVG",116.87
"17419",1673015444233859840,"OA14Y",62.95
"17420",1673015444233963520,"KIVN0",2.18
"17421",1673015444234621184,"2SCCN",54.55
"17422",1673015444235550464,"DFSR3",11.42
"17423",1673015444235592192,"KMX73",16.44
"17424",1673015444235940352,"MSBQE",38.33
"17425",1673015444235962880,"SXUH7",53.54
"17426",1673015444235971072,"R6NO3",52.72
"17427",1673015444236209920,"05VGI",123.82
"17428",1673015444238700032,"7856X",1.96
"17429",1673015444245078016,"DG1L5",10
"17430",1673015444262470144,"KIVN0",2.19
"17431",1673015444262480640,"1NTNT",14.7
"17432",1673015444275494912,"7856X",11.78
"17433",1673015444283333632,"Z5HII",49.19
"17434",1673015444283399424,"JU3VN",117.44
"17435",1673015444284200960,"Z5HII",49.2
"17436",1673015444287454208,"JU3VN",90.04
"17437",1673015444291246336,"SXUH7",26.81
"17438",1673015444294351360,"E4EMY",50.01
"17439",1673015444294521856,"Z5HII",245.77
"17440",1673015444295249664,"OA14Y",62.93
"17441",1673015444295313920,"MSBQE",18.43
"17442",1673015444297246976,"Z5HII",245.81
"17443",1673015444303308288,"J2ZVG",116.91
"17444",1673015444315460864,"OA14Y",62.95
"17445",1673015444320733696,"P29R0",7.48
"17446",1673015444320849408,"P29R0",29.96
"17447",1673015444326418176,"P29R0",7.48
"17448",1673015444334720000,"Z5HII",49.19
"17449",1673015444347412736,"Z5HII",245.77
"17450",1673015444352912384,"P29R0",29.95
"17451",1673015444354219520,"P29R0",7.49
"17452",1673015444354500864,"J2ZVG",116.87
"17453",1673015444354766080,"P29R0",37.41
"17454",1673015444365628416,"OA14Y",62.93
"17455",1673015444396071936,"DFSR3",80.05
"17456",1673015444396084736,"KMX73",82.28
"17457",1673015444408525056,"KMX73",16.46
"17458",1673015444408539648,"DFSR3",11.44
"17459",1673015444424716544,"7856X",9.83
"17460",1673015444429816832,"QGY3D",36.56
"17461",1673015444429834240,"QGY3D",52.28
"17462",1673015444447080960,"XKOBH",99.94
"17463",1673015444454780416,"P29R0",29.93
"17464",1673015444456842752,"7856X",11.78
"17465",1673015444457975040,"QGY3D",20.91
"17466",1673015444458111488,"QGY3D",52.22
"17467",1673015444458217472,"P29R0",7.48
"17468",1673015444458563584,"QGY3D",36.55
"17469",1673015444458624512,"DFSR3",80
"17470",1673015444458640640,"KMX73",82.23
"17471",1673015444459202816,"SXUH7",61.9
"17472",1673015444459952128,"2SCCN",54.51
"17473",1673015444462225408,"SXUH7",53.65
"17474",1673015444462684160,"SXUH7",26.82
"17475",1673015444463663360,"QGY3D",20.89
"17476",1673015444498029568,"XKOBH",99.95
"17477",1673015444499742720,"3GJEG",14.38
"17478",1673015444499770368,"2Q0FD",14.74
"17479",1673015444500028416,"63KJ7",10.62
"17480",1673015444506806272,"MSBQE",18.4
"17481",1673015444506809856,"SXUH7",26.77
"17482",1673015444506816256,"R6NO3",25.45
"17483",1673015444513145600,"1NTNT",14.68
"17484",1673015444515172864,"QGY3D",52.23
"17485",1673015444515867136,"KIVN0",2.18
"17486",1673015444515877376,"SXUH7",26.81
"17487",1673015444517816320,"477JY",2.16
"17488",1673015444537514240,"JU3VN",27.4
"17489",1673015444546387200,"MSBQE",46.1
"17490",1673015444546399232,"SXUH7",61.9
"17491",1673015444546414592,"R6NO3",54.66
"17492",1673015444546819584,"MSBQE",18.44
"17493",1673015444546842880,"R6NO3",25.51
"17494",1673015444546851840,"SXUH7",26.82
"17495",1673015444594584064,"QGY3D",20.89
"17496",1673015444596490752,"Z5HII",245.81
"17497",1673015444596517888,"Z5HII",49.2
"17498",1673015444596563968,"7856X",1.96
"17499",1673015444596652800,"7856X",23.6
"17500",1673015444596804864,"7856X",19.67
"17501",1673015444597769216,"7856X",9.83
"17502",1673015444633512448,"MSBQE",18.43
"17503",1673015444633582592,"R6NO3",25.5
"17504",1673015444649514240,"N06BZ",108.1
"17505",1673015444649550848,"N06BZ",108.18
"17506",1673015444654840832,"N06BZ",108.19
"17507",1673015444658826240,"8DDW3",50.39
"17508",1673015444663155200,"R6NO3",54.66
"17509",1673015444663165952,"MSBQE",46.1
"17510",1673015444663224576,"R6NO3",52.84
"17511",1673015444663240960,"MSBQE",38.41
"17512",1673015444681699840,"Z5HII",245.77
"17513",1673015444681709568,"Z5HII",49.19
"17514",1673015444713950720,"Z5HII",49.2
"17515",1673015444713960960,"OA14Y",62.95
"17516",1673015444713961216,"Z5HII",245.81
"17517",1673015444720505856,"1NTNT",14.67
"17518",1673015444727321856,"R6NO3",54.63
"17519",1673015444727443968,"J2ZVG",116.91
"17520",1673015444727646464,"P29R0",7.48
"17521",1673015444727940864,"P29R0",29.93
"17522",1673015444727961344,"J2ZVG",116.87
"17523",1673015444728237568,"R6NO3",52.81
"17524",1673015444728598784,"N06BZ",108.18
"17525",1673015444730032384,"63KJ7",53.07
"17526",1673015444730062848,"2Q0FD",63.15
"17527",1673015444730073856,"3GJEG",71.83
"17528",1673015444730227712,"N06BZ",108.19
"17529",1673015444731064832,"R6NO3",54.66
"17530",1673015444762259456,"1NTNT",14.68
"17531",1673015444764665600,"Z5HII",245.77
"17532",1673015444764687616,"Z5HII",49.19
"17533",1673015444774591488,"OA14Y",62.93
"17534",1673015444782248960,"N06BZ",108.18
"17535",1673015444782676992,"N06BZ",108.08
"17536",1673015444795237888,"Z5HII",49.2
"17537",1673015444845286656,"Z5HII",49.19
"17538",1673015444853486592,"DG1L5",10
"17539",1673015444854482432,"QGY3D",52.22
"17540",1673015444867345920,"3PM7N",61.36
"17541",1673015444867360000,"3PM7N",61.41
"17542",1.673015444885e+18,"N06BZ",108.16
"17543",1673015444885688064,"R6NO3",54.63
"17544",1673015444885876480,"MSBQE",38.39
"17545",1673015444885913344,"R6NO3",52.81
"17546",1673015444886180864,"N06BZ",108.18
"17547",1673015444886241792,"SXUH7",26.81
"17548",1673015444886278144,"8DDW3",50.38
"17549",1673015444886304768,"MSBQE",18.43
"17550",1673015444886322944,"R6NO3",25.5
"17551",1673015444887034880,"SXUH7",53.65
"17552",1673015444887065856,"8DDW3",50.39
"17553",1673015444887664384,"63KJ7",23
"17554",1673015444887697408,"3GJEG",31.13
"17555",1673015444887707648,"2Q0FD",31.57
"17556",1673015444889453568,"2Q0FD",14.74
"17557",1673015444889471488,"3GJEG",14.38
"17558",1673015444889620480,"63KJ7",10.62
"17559",1673015444895142656,"SXUH7",26.82
"17560",1673015444901263104,"3PM7N",61.37
"17561",1673015444907842816,"3PM7N",61.36
"17562",1673015444912030976,"TBHHD",131.63
"17563",1673015444912109568,"TBHHD",131.67
"17564",1673015444912448256,"GIJQX",20.56
"17565",1673015444912635392,"1H2XW",134.39
"17566",1673015444912712960,"TBHHD",131.18
"17567",1673015444912753152,"NM3VI",2.11
"17568",1673015444912979456,"P29R0",7.48
"17569",1673015444920665088,"477JY",2.15
"17570",1673015444927606784,"KMX73",16.44
"17571",1673015444927627264,"DFSR3",11.42
"17572",1673015444930137856,"05VGI",132.15
"17573",1673015444938904576,"8DDW3",50.38
"17574",1673015444939371520,"05VGI",132.2
"17575",1673015444942804224,"N06BZ",108.16
"17576",1.673015444949e+18,"SXUH7",26.81
"17577",1673015444950802176,"N06BZ",108.07
"17578",1673015444951665920,"JU3VN",117.32
"17579",1673015444952805120,"7856X",9.83
"17580",1673015444952982784,"7856X",11.78
"17581",1673015444953006336,"63KJ7",23
"17582",1673015444953023744,"3GJEG",31.13
"17583",1673015444953034240,"2Q0FD",31.57
"17584",1673015444954314752,"JU3VN",58.66
"17585",1673015444963792640,"TBHHD",131.63
"17586",1673015444971938816,"OA14Y",62.95
"17587",1673015444984823808,"KMX73",82.23
"17588",1673015444984838400,"DFSR3",80
"17589",1673015444991286272,"E4EMY",57.68
"17590",1673015444991816192,"63KJ7",10.61
"17591",1673015444991845376,"2Q0FD",14.73
"17592",1673015444991869440,"3GJEG",14.37
"17593",1673015444997148160,"GWKKR",42.07
"17594",1673015445003811840,"3GJEG",62.29
"17595",1673015445003921664,"63KJ7",46.02
"17596",1673015445003982080,"N06BZ",108.08
"17597",1673015445004441088,"2Q0FD",63.17
"17598",1673015445004690432,"JU3VN",117.34
"17599",1673015445012340480,"1NTNT",14.67
"17600",1673015445014327808,"N06BZ",108.07
"17601",1673015445015314176,"JU3VN",89.96
"17602",1673015445015731712,"JU3VN",117.32
"17603",1673015445016084480,"JU3VN",27.37
"17604",1673015445018489344,"DD4PJ",8.45
"17605",1673015445023883264,"OA14Y",62.93
"17606",1673015445026524416,"63KJ7",33.63
"17607",1673015445026531584,"3GJEG",45.52
"17608",1673015445026551808,"2Q0FD",46.33
"17609",1673015445026727936,"63KJ7",23
"17610",1673015445026752256,"3GJEG",31.13
"17611",1673015445026763520,"2Q0FD",31.57
"17612",1673015445027909120,"OA14Y",62.95
"17613",1673015445040039680,"R6NO3",54.51
"17614",1673015445040351744,"7856X",9.81
"17615",1673015445050286592,"D30SM",101.54
"17616",1673015445064624896,"N06BZ",108.08
"17617",1673015445071122944,"JU3VN",89.96
"17618",1673015445071415040,"JU3VN",58.66
"17619",1673015445074508800,"R6NO3",52.7
"17620",1673015445090327040,"OA14Y",62.93
"17621",1673015445095889408,"N06BZ",108.07
"17622",1673015445098667520,"0M3Q9",6.17
"17623",1673015445113103872,"OA14Y",62.95
"17624",1673015445131333376,"DFSR3",62.73
"17625",1673015445131348992,"KMX73",65.63
"17626",1673015445131373824,"DFSR3",62.68
"17627",1673015445131400192,"KMX73",65.57
"17628",1673015445135683072,"KMX73",65.78
"17629",1673015445135697408,"DFSR3",62.86
"17630",1673015445135730688,"KMX73",16.39
"17631",1673015445135757056,"DFSR3",11.4
"17632",1673015445135769856,"KMX73",65.81
"17633",1673015445135783936,"DFSR3",62.87
"17634",1673015445137741312,"KMX73",16.45
"17635",1673015445138051840,"DFSR3",11.43
"17636",1673015445143102464,"JU3VN",58.67
"17637",1673015445143542784,"JU3VN",89.94
"17638",1673015445143591680,"JU3VN",58.66
"17639",1673015445156106240,"OOOTO",70.93
"17640",1673015445157636864,"GWKKR",42.08
"17641",1673015445158142720,"R6NO3",52.72
"17642",1673015445159713792,"JU3VN",27.37
"17643",1673015445161602048,"2Q0FD",14.74
"17644",1673015445161610752,"63KJ7",10.62
"17645",1673015445161620480,"3GJEG",14.38
"17646",1673015445162150144,"NQGAH",74.66
"17647",1673015445162835968,"NM3VI",2.11
"17648",1673015445162880000,"DD4PJ",8.46
"17649",1673015445167970304,"3PM7N",61.37
"17650",1673015445167974400,"NQGAH",74.63
"17651",1673015445168372224,"3PM7N",61.36
"17652",1673015445170616320,"477JY",2.15
"17653",1673015445178415360,"R6NO3",25.45
"17654",1673015445178685696,"2SCCN",54.55
"17655",1673015445187468800,"KMX73",82.02
"17656",1673015445187479296,"KMX73",16.44
"17657",1673015445187632128,"DFSR3",79.82
"17658",1673015445187647744,"DFSR3",11.42
"17659",1673015445191811072,"2SCCN",54.51
"17660",1673015445196590336,"JU3VN",27.38
"17661",1673015445197849344,"JU3VN",89.94
"17662",1673015445198311936,"JU3VN",27.37
"17663",1673015445201484288,"DRSQ1",38.25
"17664",1673015445212662784,"KMX73",65.61
"17665",1673015445212675584,"DFSR3",62.72
"17666",1673015445212692992,"DFSR3",62.68
"17667",1673015445212700160,"KMX73",65.57
"17668",1673015445218025216,"63KJ7",23
"17669",1673015445218049536,"3GJEG",31.13
"17670",1673015445218058496,"2Q0FD",31.57
"17671",1673015445269617152,"NQGAH",74.66
"17672",1673015445273677056,"OOOTO",70.9
"17673",1673015445273679616,"D30SM",101.51
"17674",1673015445282848768,"NQGAH",74.63
"17675",1673015445287656448,"DFSR3",11.43
"17676",1673015445287669504,"KMX73",16.44
"17677",1673015445287689728,"DFSR3",11.4
"17678",1673015445287698176,"KMX73",16.4
"17679",1673015445318097408,"D30SM",101.05
"17680",1673015445325176832,"JU3VN",89.96
"17681",1673015445326152192,"3PM7N",61.37
"17682",1673015445326678016,"JU3VN",58.67
"17683",1673015445326967296,"3PM7N",61.36
"17684",1673015445340781824,"KMX73",16.44
"17685",1673015445368254720,"OA14Y",62.93
"17686",1673015445368730880,"KMX73",16.44
"17687",1673015445369235200,"KMX73",65.81
"17688",1673015445369249792,"DFSR3",62.89
"17689",1673015445369262592,"KMX73",16.45
"17690",1673015445369275904,"DFSR3",11.43
"17691",1673015445373663232,"OA14Y",62.95
"17692",1673015445393599488,"2SCCN",54.47
"17693",1673015445393612544,"DRSQ1",38.13
"17694",1673015445397767168,"1H2XW",134.8
"17695",1673015445398738944,"3PM7N",61.4
"17696",1673015445398824960,"3PM7N",61.41
"17697",1673015445399574784,"JU3VN",117.32
"17698",1673015445399877632,"JU3VN",58.66
"17699",1673015445401474816,"Y3SCQ",36.29
"17700",1673015445401484544,"Y3SCQ",181.59
"17701",1673015445406677760,"Y3SCQ",36.3
"17702",1673015445406696448,"Y3SCQ",181.63
"17703",1673015445419896320,"DFSR3",11.42
"17704",1673015445420122880,"KMX73",16.44
"17705",1673015445423662592,"OA14Y",62.93
"17706",1673015445427297280,"HVR6B",36.19
"17707",1673015445429007616,"GIJQX",65.99
"17708",1673015445432721664,"DFSR3",11.43
"17709",1673015445432802560,"DFSR3",79.77
"17710",1673015445432819456,"KMX73",81.97
"17711",1673015445440250880,"GIJQX",20.56
"17712",1673015445447383040,"JU3VN",27.37
"17713",1673015445449060864,"3PM7N",61.4
"17714",1673015445450141184,"DFSR3",62.67
"17715",1673015445450153472,"KMX73",65.57
"17716",1673015445450782464,"DRSQ1",38.17
"17717",1673015445451542784,"2SCCN",54.51
"17718",1673015445456682240,"Y3SCQ",36.29
"17719",1673015445456694784,"Y3SCQ",181.59
"17720",1673015445476920320,"JU3VN",90.02
"17721",1.673015445477e+18,"JU3VN",117.44
"17722",1673015445478447616,"KMX73",16.44
"17723",1673015445478460160,"JU3VN",117.44
"17724",1673015445478741760,"GWKKR",42.07
"17725",1673015445479753728,"WOZ4H",42.37
"17726",1673015445481865216,"2SCCN",54.47
"17727",1673015445481876992,"DRSQ1",38.13
"17728",1673015445482500096,"R6NO3",54.51
"17729",1673015445482901760,"DFSR3",11.42
"17730",1673015445483266560,"MSBQE",18.39
"17731",1673015445483281920,"SXUH7",26.76
"17732",1673015445483291136,"R6NO3",25.44
"17733",1673015445490480128,"GIJQX",20.56
"17734",1673015445504652800,"63KJ7",10.62
"17735",1673015445504682240,"3GJEG",14.37
"17736",1673015445504704512,"2Q0FD",14.73
"17737",1673015445505026304,"2Q0FD",63.17
"17738",1673015445505740288,"D30SM",101.05
"17739",1673015445505743360,"NQGAH",74.63
"17740",1673015445506265600,"3PM7N",61.35
"17741",1673015445506910208,"JU3VN",117.32
"17742",1673015445510305280,"DFSR3",11.43
"17743",1673015445510318592,"KMX73",16.44
"17744",1673015445510333440,"DFSR3",11.4
"17745",1673015445510345728,"KMX73",16.4
"17746",1673015445512636928,"63KJ7",23
"17747",1673015445512645376,"2Q0FD",31.57
"17748",1673015445512659200,"3GJEG",31.13
"17749",1673015445514501120,"JU3VN",90.04
"17750",1673015445518412800,"GWKKR",42.08
"17751",1673015445523430144,"XKOBH",99.92
"17752",1673015445523454464,"XKOBH",100.01
"17753",1673015445523490560,"XKOBH",100.01
"17754",1673015445541224448,"63KJ7",10.61
"17755",1673015445541239040,"2Q0FD",14.73
"17756",1673015445541251584,"3GJEG",14.37
"17757",1673015445543296512,"OA14Y",62.51
"17758",1673015445544138496,"J2ZVG",117.03
"17759",1673015445545454592,"DD4PJ",2.11
"17760",1673015445545470464,"7856X",1.97
"17761",1673015445546916352,"8DDW3",50.37
"17762",1673015445547281664,"8DDW3",50.38
"17763",1673015445549571584,"GIJQX",20.56
"17764",1673015445553952000,"J2ZVG",117.07
"17765",1673015445559386880,"3PM7N",61.36
"17766",1673015445562219520,"3PM7N",61.35
"17767",1673015445562643968,"63KJ7",33.63
"17768",1673015445567269888,"3GJEG",45.52
"17769",1673015445567846656,"2Q0FD",46.33
"17770",1673015445570064384,"GWKKR",42.07
"17771",1673015445594893824,"OA14Y",62.54
"17772",1673015445600057344,"GIJQX",20.56
"17773",1673015445600721408,"63KJ7",10.62
"17774",1673015445600751360,"3GJEG",14.38
"17775",1673015445600775424,"2Q0FD",14.74
"17776",1673015445623441920,"K8OY9",2.24
"17777",1673015445624295424,"OA14Y",62.51
"17778",1673015445630626560,"XKOBH",99.99
"17779",1673015445632274432,"GIJQX",66
"17780",1673015445635906816,"NQGAH",74.95
"17781",1673015445637489152,"XKOBH",100.01
"17782",1673015445637793792,"3PM7N",61.36
"17783",1673015445641789952,"NQGAH",74.98
"17784",1673015445651571712,"Y3SCQ",180.85
"17785",1673015445651580160,"Y3SCQ",36.18
"17786",1673015445654708736,"DFSR3",80.02
"17787",1673015445654722560,"KMX73",82.23
"17788",1673015445670609408,"3PM7N",61.35
"17789",1673015445674288384,"OA14Y",62.54
"17790",1673015445676533248,"OA14Y",62.51
"17791",1673015445683115520,"GIJQX",65.99
"17792",1673015445701824256,"Y3SCQ",180.89
"17793",1673015445701831680,"Y3SCQ",36.19
"17794",1673015445703775232,"NQGAH",74.61
"17795",1673015445709953536,"NQGAH",74.95
"17796",1673015445710027520,"D30SM",101.02
"17797",1673015445710034944,"NQGAH",74.98
"17798",1673015445711295488,"Y3SCQ",180.85
"17799",1673015445711304960,"Y3SCQ",36.18
"17800",1673015445719299072,"GWKKR",42.08
"17801",1673015445724533504,"3PM7N",61.36
"17802",1673015445729765120,"3PM7N",61.35
"17803",1673015445731864320,"KMX73",16.44
"17804",1673015445731891712,"DFSR3",11.43
"17805",1673015445761302784,"Y3SCQ",36.19
"17806",1673015445761377280,"Y3SCQ",180.89
"17807",1673015445765247488,"XKOBH",99.93
"17808",1673015445768120320,"D30SM",101.05
"17809",1673015445768172032,"D30SM",101.02
"17810",1673015445774013440,"XKOBH",100.02
"17811",1673015445777600256,"NQGAH",74.95
"17812",1673015445778870016,"GIJQX",66
"17813",1673015445779676672,"NQGAH",74.98
"17814",1673015445803312384,"K8OY9",2.24
"17815",1673015445818468096,"D30SM",101.05
"17816",1673015445819392512,"GIJQX",20.56
"17817",1673015445819756800,"D30SM",101.02
"17818",1673015445827361536,"XKOBH",100.01
"17819",1673015445829958656,"NQGAH",74.95
"17820",1673015445839090176,"D30SM",101.49
"17821",1673015445841645056,"XKOBH",100.02
"17822",1673015445843143936,"D30SM",101.51
"17823",1673015445851161856,"KMX73",65.81
"17824",1673015445851175936,"DFSR3",62.89
"17825",1673015445851471616,"DFSR3",11.43
"17826",1673015445851556864,"KMX73",16.45
"17827",1673015445869521664,"GIJQX",20.56
"17828",1673015445869757184,"D30SM",101.05
"17829",1673015445881096960,"KMX73",81.95
"17830",1673015445881113600,"DFSR3",79.77
"17831",1673015445883128064,"GIJQX",20.56
"17832",1673015445883497216,"D30SM",101.02
"17833",1673015445891751936,"XKOBH",100.01
"17834",1.673015445892e+18,"GIJQX",65.99
"17835",1673015445894119680,"XKOBH",99.92
"17836",1673015445915806720,"KMX73",16.44
"17837",1673015445917323520,"DFSR3",11.43
"17838",1673015445937084160,"E4EMY",50.12
"17839",1673015445944926720,"XKOBH",99.93
"17840",1673015445955545344,"KMX73",16.41
"17841",1673015445955563008,"DFSR3",11.41
"17842",1673015445962732544,"QGY3D",52.22
"17843",1673015445962749184,"QGY3D",52.28
"17844",1673015445963142144,"P29R0",74.81
"17845",1673015445963275776,"P29R0",7.49
"17846",1673015445970324480,"DFSR3",62.89
"17847",1673015445970338816,"KMX73",65.81
"17848",1673015445975375360,"DFSR3",11.43
"17849",1673015445975389440,"KMX73",16.45
"17850",1673015445979587840,"DD4PJ",8.45
"17851",1673015445998832384,"D30SM",101.49
"17852",1673015445999785472,"QGY3D",20.89
"17853",1673015445999822336,"QGY3D",52.28
"17854",1673015446000082944,"P29R0",29.95
"17855",1673015446000202752,"P29R0",29.93
"17856",1673015446000433152,"P29R0",7.48
"17857",1673015446000507392,"XKOBH",100.02
"17858",1673015446001789952,"QGY3D",52.22
"17859",1673015446001935872,"XKOBH",99.94
"17860",1673015446002154240,"D30SM",101.51
"17861",1673015446002687744,"DD4PJ",19.02
"17862",1673015446002713600,"D30SM",101.05
"17863",1673015446002889216,"NQGAH",74.98
"17864",1673015446003072512,"DD4PJ",8.46
"17865",1673015446003297280,"D30SM",101.02
"17866",1673015446004243968,"SXUH7",61.78
